2025-04-29 09:54:41,538 - root - INFO - {'is_train': False, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': '/Users/zhangwh/Documents/毕设/project/LogRAG/dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cuda:0', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:41:43,136 - root - INFO - {'is_train': False, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': './dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cuda:0', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:41:58,387 - root - INFO - {'is_train': True, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': './dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cuda:0', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:44:25,143 - root - INFO - {'is_train': True, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': './dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cuda:0', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:44:46,173 - root - INFO - {'is_train': True, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': './dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cpu', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:44:52,073 - root - INFO - Initializing center c...
2025-04-29 10:44:52,089 - root - INFO - Center c initialized.
2025-04-29 10:44:52,089 - root - INFO - Starting training...
2025-04-29 10:44:52,111 - root - INFO -   Epoch 1/150	 Time: 0.022	 Loss: 1.51347065
2025-04-29 10:44:53,034 - root - INFO -   Epoch 43/150	 Time: 0.020	 Loss: 0.02719405
2025-04-29 10:44:53,056 - root - INFO -   Epoch 44/150	 Time: 0.021	 Loss: 0.02664238
2025-04-29 10:44:53,079 - root - INFO -   Epoch 45/150	 Time: 0.024	 Loss: 0.02594528
2025-04-29 10:44:53,098 - root - INFO -   Epoch 46/150	 Time: 0.018	 Loss: 0.02526960
2025-04-29 10:44:53,115 - root - INFO -   Epoch 47/150	 Time: 0.017	 Loss: 0.02477069
2025-04-29 10:44:53,135 - root - INFO -   Epoch 48/150	 Time: 0.020	 Loss: 0.02423345
2025-04-29 10:44:53,153 - root - INFO -   Epoch 49/150	 Time: 0.017	 Loss: 0.02359781
2025-04-29 10:44:53,177 - root - INFO -   Epoch 50/150	 Time: 0.024	 Loss: 0.02316556
2025-04-29 10:44:53,177 - root - INFO -   LR scheduler: new learning rate is 1e-05
2025-04-29 10:44:53,197 - root - INFO -   Epoch 51/150	 Time: 0.019	 Loss: 0.02276153
2025-04-29 10:44:53,216 - root - INFO -   Epoch 52/150	 Time: 0.018	 Loss: 0.02261511
2025-04-29 10:44:53,243 - root - INFO -   Epoch 53/150	 Time: 0.027	 Loss: 0.02256068
2025-04-29 10:44:53,264 - root - INFO -   Epoch 54/150	 Time: 0.021	 Loss: 0.02249656
2025-04-29 10:44:53,282 - root - INFO -   Epoch 55/150	 Time: 0.017	 Loss: 0.02242400
2025-04-29 10:44:53,299 - root - INFO -   Epoch 56/150	 Time: 0.017	 Loss: 0.02234389
2025-04-29 10:44:53,320 - root - INFO -   Epoch 57/150	 Time: 0.021	 Loss: 0.02226223
2025-04-29 10:44:53,380 - root - INFO -   Epoch 58/150	 Time: 0.060	 Loss: 0.02219508
2025-04-29 10:44:53,401 - root - INFO -   Epoch 59/150	 Time: 0.020	 Loss: 0.02211623
2025-04-29 10:44:53,435 - root - INFO -   Epoch 60/150	 Time: 0.034	 Loss: 0.02203482
2025-04-29 10:44:53,450 - root - INFO -   Epoch 61/150	 Time: 0.014	 Loss: 0.02196464
2025-04-29 10:44:53,464 - root - INFO -   Epoch 62/150	 Time: 0.014	 Loss: 0.02189392
2025-04-29 10:44:53,487 - root - INFO -   Epoch 63/150	 Time: 0.022	 Loss: 0.02182267
2025-04-29 10:44:53,509 - root - INFO -   Epoch 64/150	 Time: 0.022	 Loss: 0.02174909
2025-04-29 10:44:53,536 - root - INFO -   Epoch 65/150	 Time: 0.027	 Loss: 0.02167401
2025-04-29 10:44:53,554 - root - INFO -   Epoch 66/150	 Time: 0.018	 Loss: 0.02159726
2025-04-29 10:44:53,577 - root - INFO -   Epoch 67/150	 Time: 0.022	 Loss: 0.02152999
2025-04-29 10:44:53,594 - root - INFO -   Epoch 68/150	 Time: 0.017	 Loss: 0.02145325
2025-04-29 10:44:53,613 - root - INFO -   Epoch 69/150	 Time: 0.018	 Loss: 0.02137893
2025-04-29 10:44:53,637 - root - INFO -   Epoch 70/150	 Time: 0.024	 Loss: 0.02131334
2025-04-29 10:44:53,661 - root - INFO -   Epoch 71/150	 Time: 0.024	 Loss: 0.02125031
2025-04-29 10:44:53,682 - root - INFO -   Epoch 72/150	 Time: 0.020	 Loss: 0.02119431
2025-04-29 10:44:53,707 - root - INFO -   Epoch 73/150	 Time: 0.025	 Loss: 0.02114546
2025-04-29 10:44:53,727 - root - INFO -   Epoch 74/150	 Time: 0.020	 Loss: 0.02109747
2025-04-29 10:44:53,745 - root - INFO -   Epoch 75/150	 Time: 0.018	 Loss: 0.02104981
2025-04-29 10:44:53,772 - root - INFO -   Epoch 76/150	 Time: 0.027	 Loss: 0.02100240
2025-04-29 10:44:53,797 - root - INFO -   Epoch 77/150	 Time: 0.024	 Loss: 0.02095521
2025-04-29 10:44:53,816 - root - INFO -   Epoch 78/150	 Time: 0.018	 Loss: 0.02090826
2025-04-29 10:44:53,845 - root - INFO -   Epoch 79/150	 Time: 0.029	 Loss: 0.02086152
2025-04-29 10:44:53,864 - root - INFO -   Epoch 80/150	 Time: 0.018	 Loss: 0.02081577
2025-04-29 10:44:53,890 - root - INFO -   Epoch 81/150	 Time: 0.025	 Loss: 0.02077106
2025-04-29 10:44:53,906 - root - INFO -   Epoch 82/150	 Time: 0.016	 Loss: 0.02073348
2025-04-29 10:44:53,921 - root - INFO -   Epoch 83/150	 Time: 0.014	 Loss: 0.02068155
2025-04-29 10:44:53,947 - root - INFO -   Epoch 84/150	 Time: 0.026	 Loss: 0.02062585
2025-04-29 10:44:53,964 - root - INFO -   Epoch 85/150	 Time: 0.017	 Loss: 0.02055533
2025-04-29 10:44:53,986 - root - INFO -   Epoch 86/150	 Time: 0.022	 Loss: 0.02049442
2025-04-29 10:44:54,006 - root - INFO -   Epoch 87/150	 Time: 0.020	 Loss: 0.02043659
2025-04-29 10:44:54,031 - root - INFO -   Epoch 88/150	 Time: 0.025	 Loss: 0.02038116
2025-04-29 10:44:54,051 - root - INFO -   Epoch 89/150	 Time: 0.019	 Loss: 0.02032800
2025-04-29 10:44:54,070 - root - INFO -   Epoch 90/150	 Time: 0.019	 Loss: 0.02027470
2025-04-29 10:44:54,088 - root - INFO -   Epoch 91/150	 Time: 0.018	 Loss: 0.02021882
2025-04-29 10:44:54,158 - root - INFO -   Epoch 92/150	 Time: 0.069	 Loss: 0.02016541
2025-04-29 10:44:54,174 - root - INFO -   Epoch 93/150	 Time: 0.016	 Loss: 0.02011533
2025-04-29 10:44:54,213 - root - INFO -   Epoch 94/150	 Time: 0.039	 Loss: 0.02006729
2025-04-29 10:44:54,229 - root - INFO -   Epoch 95/150	 Time: 0.016	 Loss: 0.02001973
2025-04-29 10:44:54,246 - root - INFO -   Epoch 96/150	 Time: 0.017	 Loss: 0.01997258
2025-04-29 10:44:54,267 - root - INFO -   Epoch 97/150	 Time: 0.020	 Loss: 0.01992579
2025-04-29 10:44:54,284 - root - INFO -   Epoch 98/150	 Time: 0.017	 Loss: 0.01987983
2025-04-29 10:44:54,306 - root - INFO -   Epoch 99/150	 Time: 0.021	 Loss: 0.01983458
2025-04-29 10:44:54,329 - root - INFO -   Epoch 100/150	 Time: 0.023	 Loss: 0.01979084
2025-04-29 10:44:54,389 - root - INFO -   Epoch 101/150	 Time: 0.059	 Loss: 0.01974710
2025-04-29 10:44:54,413 - root - INFO -   Epoch 102/150	 Time: 0.024	 Loss: 0.01970546
2025-04-29 10:44:54,437 - root - INFO -   Epoch 103/150	 Time: 0.024	 Loss: 0.01966657
2025-04-29 10:44:54,461 - root - INFO -   Epoch 104/150	 Time: 0.023	 Loss: 0.01963042
2025-04-29 10:44:54,481 - root - INFO -   Epoch 105/150	 Time: 0.020	 Loss: 0.01959578
2025-04-29 10:44:54,605 - root - INFO -   Epoch 106/150	 Time: 0.123	 Loss: 0.01955779
2025-04-29 10:44:54,624 - root - INFO -   Epoch 107/150	 Time: 0.019	 Loss: 0.01952152
2025-04-29 10:44:54,638 - root - INFO -   Epoch 108/150	 Time: 0.015	 Loss: 0.01948674
2025-04-29 10:44:54,658 - root - INFO -   Epoch 109/150	 Time: 0.019	 Loss: 0.01945103
2025-04-29 10:44:54,673 - root - INFO -   Epoch 110/150	 Time: 0.016	 Loss: 0.01941926
2025-04-29 10:44:54,689 - root - INFO -   Epoch 111/150	 Time: 0.015	 Loss: 0.01938222
2025-04-29 10:44:54,706 - root - INFO -   Epoch 112/150	 Time: 0.017	 Loss: 0.01934261
2025-04-29 10:44:54,722 - root - INFO -   Epoch 113/150	 Time: 0.016	 Loss: 0.01930165
2025-04-29 10:44:54,740 - root - INFO -   Epoch 114/150	 Time: 0.017	 Loss: 0.01925714
2025-04-29 10:44:54,760 - root - INFO -   Epoch 115/150	 Time: 0.020	 Loss: 0.01921505
2025-04-29 10:44:54,774 - root - INFO -   Epoch 116/150	 Time: 0.013	 Loss: 0.01917375
2025-04-29 10:44:54,797 - root - INFO -   Epoch 117/150	 Time: 0.023	 Loss: 0.01913212
2025-04-29 10:44:54,817 - root - INFO -   Epoch 118/150	 Time: 0.020	 Loss: 0.01909174
2025-04-29 10:44:54,838 - root - INFO -   Epoch 119/150	 Time: 0.020	 Loss: 0.01905158
2025-04-29 10:44:54,857 - root - INFO -   Epoch 120/150	 Time: 0.019	 Loss: 0.01901292
2025-04-29 10:44:54,883 - root - INFO -   Epoch 121/150	 Time: 0.026	 Loss: 0.01897764
2025-04-29 10:44:54,899 - root - INFO -   Epoch 122/150	 Time: 0.016	 Loss: 0.01894400
2025-04-29 10:44:54,921 - root - INFO -   Epoch 123/150	 Time: 0.021	 Loss: 0.01890277
2025-04-29 10:44:54,941 - root - INFO -   Epoch 124/150	 Time: 0.020	 Loss: 0.01886359
2025-04-29 10:44:54,965 - root - INFO -   Epoch 125/150	 Time: 0.024	 Loss: 0.01882813
2025-04-29 10:44:54,990 - root - INFO -   Epoch 126/150	 Time: 0.024	 Loss: 0.01879346
2025-04-29 10:44:55,015 - root - INFO -   Epoch 127/150	 Time: 0.024	 Loss: 0.01874473
2025-04-29 10:44:55,034 - root - INFO -   Epoch 128/150	 Time: 0.019	 Loss: 0.01870129
2025-04-29 10:44:55,057 - root - INFO -   Epoch 129/150	 Time: 0.023	 Loss: 0.01865929
2025-04-29 10:44:55,087 - root - INFO -   Epoch 130/150	 Time: 0.030	 Loss: 0.01861740
2025-04-29 10:44:55,107 - root - INFO -   Epoch 131/150	 Time: 0.019	 Loss: 0.01857532
2025-04-29 10:44:55,124 - root - INFO -   Epoch 132/150	 Time: 0.017	 Loss: 0.01853336
2025-04-29 10:44:55,148 - root - INFO -   Epoch 133/150	 Time: 0.023	 Loss: 0.01849108
2025-04-29 10:44:55,168 - root - INFO -   Epoch 134/150	 Time: 0.020	 Loss: 0.01845133
2025-04-29 10:44:55,196 - root - INFO -   Epoch 135/150	 Time: 0.028	 Loss: 0.01841403
2025-04-29 10:44:55,223 - root - INFO -   Epoch 136/150	 Time: 0.027	 Loss: 0.01837909
2025-04-29 10:44:55,245 - root - INFO -   Epoch 137/150	 Time: 0.022	 Loss: 0.01834429
2025-04-29 10:44:55,261 - root - INFO -   Epoch 138/150	 Time: 0.015	 Loss: 0.01830404
2025-04-29 10:44:55,280 - root - INFO -   Epoch 139/150	 Time: 0.019	 Loss: 0.01826419
2025-04-29 10:44:55,304 - root - INFO -   Epoch 140/150	 Time: 0.024	 Loss: 0.01822101
2025-04-29 10:44:55,324 - root - INFO -   Epoch 141/150	 Time: 0.020	 Loss: 0.01818738
2025-04-29 10:44:55,376 - root - INFO -   Epoch 142/150	 Time: 0.052	 Loss: 0.01814428
2025-04-29 10:44:55,405 - root - INFO -   Epoch 143/150	 Time: 0.028	 Loss: 0.01809943
2025-04-29 10:44:55,423 - root - INFO -   Epoch 144/150	 Time: 0.019	 Loss: 0.01805978
2025-04-29 10:44:55,463 - root - INFO -   Epoch 145/150	 Time: 0.039	 Loss: 0.01801824
2025-04-29 10:44:55,478 - root - INFO -   Epoch 146/150	 Time: 0.015	 Loss: 0.01797430
2025-04-29 10:44:55,491 - root - INFO -   Epoch 147/150	 Time: 0.013	 Loss: 0.01793102
2025-04-29 10:44:55,506 - root - INFO -   Epoch 148/150	 Time: 0.014	 Loss: 0.01789349
2025-04-29 10:44:55,532 - root - INFO -   Epoch 149/150	 Time: 0.026	 Loss: 0.01786057
2025-04-29 10:44:55,558 - root - INFO -   Epoch 150/150	 Time: 0.026	 Loss: 0.01782932
2025-04-29 10:44:55,558 - root - INFO - Training time: 3.469
2025-04-29 10:44:55,558 - root - INFO - Finished training.
2025-04-29 10:44:55,563 - root - INFO - start testing....
2025-04-29 10:44:55,566 - root - INFO - Loading model from ./output/model.tar
2025-04-29 10:44:59,233 - root - INFO - Starting testing...
2025-04-29 10:44:59,243 - root - INFO - Testing time: 0.009
2025-04-29 10:44:59,249 - root - INFO - Test set AUC: 64.22%
2025-04-29 10:44:59,249 - root - INFO - Finished testing.
2025-04-29 10:44:59,263 - root - INFO - Normal log templates to embedding: , 73
2025-04-29 10:51:53,998 - root - INFO - {'is_train': True, 'is_rag': True, 'dataset_name': 'BGL', 'train_ratio': 0.8, 'window_size': 200, 'window_time': 1800, 'log_structed_path': './dataset/BGL/bgl-example.log_structured.csv', 'encoder_path': './pretrained', 'api_key': 'sk-IXv5inyh4jRh9ae8bRFbuZ1NDpQVXcTgjnUJW024Mn93JTsx', 'api_base': 'https://api.openai-proxy.org/v1', 'llm_name': 'gpt-3.5-turbo', 'normal_class': 0, 'is_pretrain': False, 'optimizer_name': 'adam', 'lr': 0.0001, 'n_epochs': 150, 'lr_milestones': [50], 'batch_size': 4096, 'weight_decay': 0.0005, 'device': 'cpu', 'n_jobs_dataloader': 0, 'threshold': 0.8, 'topk': 5, 'prompt': 'prompt5', 'persist_directory': './output/ragdb-bgl'}
2025-04-29 10:52:03,824 - root - INFO - Initializing center c...
2025-04-29 10:52:03,839 - root - INFO - Center c initialized.
2025-04-29 10:52:03,840 - root - INFO - Starting training...
2025-04-29 10:52:03,892 - root - INFO -   Epoch 1/150	 Time: 0.052	 Loss: 1.32606268
2025-04-29 10:52:03,909 - root - INFO -   Epoch 2/150	 Time: 0.017	 Loss: 1.19108009
2025-04-29 10:52:03,931 - root - INFO -   Epoch 3/150	 Time: 0.021	 Loss: 1.07328916
2025-04-29 10:52:03,956 - root - INFO -   Epoch 4/150	 Time: 0.025	 Loss: 0.96930212
2025-04-29 10:52:03,976 - root - INFO -   Epoch 5/150	 Time: 0.020	 Loss: 0.88187945
2025-04-29 10:52:04,010 - root - INFO -   Epoch 6/150	 Time: 0.033	 Loss: 0.80924225
2025-04-29 10:52:04,034 - root - INFO -   Epoch 7/150	 Time: 0.024	 Loss: 0.74181849
2025-04-29 10:52:04,054 - root - INFO -   Epoch 8/150	 Time: 0.019	 Loss: 0.67831099
2025-04-29 10:52:04,070 - root - INFO -   Epoch 9/150	 Time: 0.017	 Loss: 0.62125063
2025-04-29 10:52:04,094 - root - INFO -   Epoch 10/150	 Time: 0.023	 Loss: 0.57050699
2025-04-29 10:52:04,155 - root - INFO -   Epoch 11/150	 Time: 0.062	 Loss: 0.52412456
2025-04-29 10:52:04,176 - root - INFO -   Epoch 12/150	 Time: 0.020	 Loss: 0.07197450
2025-04-29 10:52:04,203 - root - INFO -   Epoch 13/150	 Time: 0.027	 Loss: 0.06784046
2025-04-29 10:52:04,242 - root - INFO -   Epoch 14/150	 Time: 0.039	 Loss: 0.06415217
2025-04-29 10:52:04,311 - root - INFO -   Epoch 15/150	 Time: 0.069	 Loss: 0.06090204
2025-04-29 10:52:04,344 - root - INFO -   Epoch 16/150	 Time: 0.033	 Loss: 0.05797288
